server_id,snapshot_index,cpu_usage,memory_usage,disk_usage,disk_read_mbps,disk_write_mbps,network_in_mbps,network_out_mbps,temperature_c,fan_speed_rpm,power_watts,error_count,uptime_hours,failure
218,13,47.7,58.96,67.73,156.55,73.51,193.74,169.6,67.71,2555.0,265.2,7,4185.8,0
218,14,68.29,64.71,52.94,60.92,86.0,137.14,144.87,69.01,2624.0,276.03,3,3997.5,0
218,15,73.61,77.51,63.97,137.85,119.13,180.17,244.46,59.07,2454.0,257.17,5,4219.4,0
218,16,75.47,92.12,89.8,76.45,39.15,157.33,134.51,50.4,2269.0,277.62,5,1644.7,0
218,17,64.7,37.06,83.38,100.51,128.06,179.0,171.91,55.4,2991.0,294.65,8,2363.3,1
218,18,68.44,49.31,75.6,57.41,79.78,160.53,206.05,60.27,2923.0,308.73,6,2585.1,1
218,19,61.8,55.75,32.48,120.24,47.41,229.47,196.83,60.9,1945.0,269.33,9,2981.9,0
218,20,72.78,63.25,55.8,124.54,111.64,175.11,153.3,68.41,3068.0,276.18,3,5647.9,0
218,21,76.66,49.1,61.4,4.0,79.11,117.72,163.47,60.31,2052.0,282.52,2,2085.3,0
218,22,68.81,54.95,63.91,117.41,53.67,243.12,197.19,65.2,2168.0,310.29,4,2222.8,0
218,23,59.23,77.99,68.19,62.63,98.91,193.28,122.35,57.44,2446.0,273.95,6,3373.0,0
218,24,72.28,50.33,89.32,82.42,93.49,218.69,172.8,59.59,2616.0,292.1,7,1796.9,1
218,25,83.27,48.13,57.61,129.76,54.54,151.18,190.37,63.53,2113.0,274.29,13,3589.1,0
218,26,76.64,61.31,79.61,108.33,74.91,144.56,121.89,69.87,1990.0,259.15,5,1819.8,1
218,27,74.9,67.77,75.86,81.67,68.27,139.13,169.01,70.66,2668.0,266.24,6,2788.0,0
218,28,63.0,68.62,62.65,33.23,76.26,144.17,222.12,55.54,2684.0,281.33,6,3365.5,0
218,29,64.45,76.98,68.86,77.11,80.41,217.79,172.46,65.69,2672.0,291.67,6,2125.8,0
218,30,63.02,66.13,52.75,107.5,65.34,216.88,132.0,66.19,2263.0,325.5,5,1963.5,0
218,31,72.88,73.38,52.82,87.1,101.79,146.06,113.7,58.22,2287.0,248.67,6,2117.3,1
218,32,79.24,61.31,78.16,94.7,109.49,115.17,140.03,61.04,2248.0,241.24,13,2216.0,0
218,33,77.63,73.13,64.63,117.1,94.09,127.98,192.76,68.98,2466.0,275.8,2,2133.8,0
218,34,87.03,85.01,86.2,102.77,41.83,182.67,168.24,63.76,2679.0,325.79,7,977.6,0
218,35,61.12,65.76,68.38,112.59,118.84,131.09,177.73,58.04,2341.0,285.08,7,3542.2,1
218,36,72.66,72.4,40.92,94.78,65.54,85.08,137.61,66.99,1797.0,299.5,11,2276.4,1
218,37,71.84,49.51,77.31,88.58,90.85,71.68,134.42,69.72,2297.0,281.56,4,3842.6,1
218,38,51.68,100.0,73.4,102.08,112.87,183.86,114.53,54.12,1342.0,330.95,5,3105.0,0
218,39,54.82,100.0,48.44,110.32,75.62,223.67,137.85,58.79,2736.0,273.02,6,4759.1,0
219,0,35.52,52.59,51.66,94.08,118.74,95.45,104.5,56.02,2949.0,288.78,5,3555.5,0
219,1,48.16,79.71,40.3,65.35,71.55,199.71,149.17,62.78,2880.0,272.34,5,2714.7,0
219,2,45.98,51.13,71.13,118.49,89.88,151.64,155.29,56.07,2659.0,267.79,5,2617.7,0
219,3,49.6,54.3,68.25,86.78,96.16,161.02,169.87,67.12,2493.0,283.65,3,3653.4,0
219,4,56.78,57.23,58.6,116.61,87.24,144.55,216.06,63.16,2328.0,260.89,5,4331.0,0
219,5,81.3,54.83,69.65,101.84,123.33,148.64,144.03,58.53,2606.0,312.56,5,2831.4,0
219,6,70.06,70.59,47.98,78.66,118.33,150.76,188.47,53.51,2551.0,332.72,3,1629.4,0
219,7,56.65,42.09,80.99,94.83,118.42,184.1,144.02,62.75,2852.0,281.66,7,2316.8,0
219,8,55.4,57.85,88.45,143.37,56.1,232.39,204.25,58.39,2989.0,268.02,5,3730.6,0
219,9,34.52,51.24,80.08,100.3,77.44,139.73,197.25,50.6,2580.0,314.58,6,5314.4,0
219,10,40.73,47.15,77.36,99.28,53.62,164.46,157.48,65.31,2475.0,282.84,3,2683.8,0
219,11,64.3,61.38,92.02,122.25,100.38,208.36,143.76,57.89,2553.0,247.83,3,2073.4,1
219,12,38.67,82.63,62.47,112.99,108.49,154.05,151.03,59.49,2897.0,282.33,8,2497.9,1
219,13,68.3,52.42,57.19,106.3,82.79,136.28,143.68,62.87,2625.0,298.78,8,1685.7,0
219,14,45.45,74.22,74.42,108.84,77.3,238.82,151.5,51.01,2484.0,293.94,3,4148.6,0
219,15,49.3,58.21,86.4,61.87,91.27,159.88,91.55,59.19,2476.0,281.47,8,2672.7,0
219,16,76.74,49.43,78.9,71.14,102.88,150.48,154.52,51.94,2167.0,263.46,3,3128.8,0
219,17,54.42,65.29,59.74,140.92,68.93,213.78,176.36,64.11,2275.0,232.87,0,2759.1,0
219,18,65.71,48.94,52.49,99.92,31.28,157.0,151.41,62.88,2312.0,277.81,4,3406.0,1
219,19,55.63,72.16,66.88,117.19,121.05,157.13,216.25,58.18,2150.0,284.62,6,3539.7,0
219,20,52.17,64.39,71.77,132.96,72.15,148.02,248.06,65.49,2816.0,256.09,7,2841.5,0
219,21,62.05,56.54,63.91,49.28,52.19,220.17,146.72,57.71,2196.0,290.91,6,4126.2,0
219,22,57.21,47.22,62.42,94.93,105.02,114.61,172.57,70.22,2408.0,285.27,6,2621.7,0
219,23,61.87,22.85,76.1,86.24,84.37,159.81,120.24,64.87,2943.0,307.33,9,2838.5,0
219,24,49.73,43.26,80.17,116.55,112.63,159.32,152.45,63.52,2386.0,255.7,5,3128.2,0
219,25,40.34,65.69,89.09,138.4,76.43,249.22,202.21,59.8,3046.0,278.51,7,3698.4,0
219,26,65.16,46.0,78.74,68.66,103.75,115.48,167.88,60.78,2633.0,276.91,2,3243.6,0
219,27,64.39,45.6,80.45,88.93,78.75,209.41,135.32,58.15,2569.0,302.11,6,2636.0,0
219,28,59.0,35.92,78.59,90.78,67.38,208.47,169.54,56.89,2145.0,278.83,8,2424.3,0
219,29,56.35,43.31,60.08,164.56,74.15,227.46,197.71,63.04,2882.0,291.66,2,1870.6,0
219,30,61.23,62.91,100.0,148.64,86.52,213.8,139.28,57.29,2802.0,275.91,4,2753.2,0
219,31,66.21,60.45,71.2,102.76,88.77,188.6,158.45,70.12,2579.0,253.25,3,3022.2,0
219,32,24.55,20.76,67.76,139.13,114.58,132.87,178.76,64.81,2631.0,307.2,7,4021.7,0
219,33,71.97,57.96,66.09,100.53,59.27,221.44,160.03,59.55,3063.0,281.46,2,4528.7,0
219,34,55.72,48.21,66.86,86.39,76.35,117.05,168.51,65.17,2846.0,271.51,4,4257.1,0
219,35,66.62,44.19,59.64,126.44,81.14,137.1,211.03,67.96,2471.0,335.11,3,3576.4,0
219,36,52.93,53.89,59.15,86.97,77.36,145.3,179.89,55.33,2633.0,300.16,7,2544.8,0
219,37,75.5,53.55,70.05,112.62,91.84,198.94,197.21,65.61,2403.0,277.42,6,4146.1,1
219,38,61.46,70.38,51.7,103.0,57.3,196.04,241.32,67.8,2927.0,294.79,10,2968.5,0
219,39,63.81,83.44,84.67,72.84,83.53,191.77,147.41,63.34,2914.0,282.36,3,4323.8,0
220,0,35.06,11.35,53.43,141.01,75.97,182.73,234.07,57.87,3240.0,241.88,1,3677.3,0
220,1,14.31,62.73,90.2,118.61,115.4,196.85,187.81,39.58,3117.0,290.34,0,3702.9,0
220,2,33.41,32.35,45.99,104.31,77.51,231.64,239.55,51.12,3600.0,269.28,0,3802.1,0
220,3,53.24,41.28,69.65,96.64,93.45,217.59,143.18,48.85,2326.0,266.58,0,3776.3,0
220,4,41.47,23.68,37.92,129.8,32.03,181.69,206.67,41.88,3272.0,224.81,2,3139.9,0
220,5,26.84,30.94,29.26,126.03,76.15,244.25,188.26,36.0,2328.0,249.54,2,4350.1,0
220,6,35.72,51.94,29.67,140.44,90.84,249.58,245.36,52.93,3323.0,251.98,3,3744.0,0
220,7,56.15,26.03,59.64,118.86,108.49,210.08,228.28,42.13,3016.0,254.08,0,2955.7,0
220,8,55.97,30.42,30.39,139.67,81.58,141.08,179.12,38.15,2558.0,268.56,4,3813.4,0
220,9,41.49,17.74,27.46,125.2,64.06,207.45,249.87,49.53,2508.0,235.48,0,3879.4,0
220,10,23.7,37.06,68.19,120.61,84.45,240.99,229.08,46.4,2887.0,256.83,4,2233.2,0
220,11,50.26,48.38,73.33,83.63,89.23,216.77,190.46,57.44,2634.0,273.86,1,4165.5,0
220,12,18.81,37.52,59.63,149.23,103.39,219.26,196.4,47.88,3002.0,257.14,4,3318.8,0
220,13,44.4,58.24,39.78,111.0,151.51,162.94,200.5,38.71,3050.0,249.84,0,3805.2,0
220,14,46.94,66.71,38.66,84.31,96.28,221.61,210.19,42.69,3513.0,251.02,2,3760.7,0
220,15,44.76,24.12,36.51,90.36,150.66,189.43,224.88,53.12,2861.0,262.37,1,3339.7,0
220,16,41.23,3.62,41.59,93.94,89.38,139.04,182.14,47.63,2933.0,243.53,1,2760.3,0
220,17,54.96,0.77,73.91,128.42,105.81,183.05,205.35,43.35,2747.0,242.96,1,4416.0,0
220,18,44.29,0.91,58.34,113.97,116.25,205.66,97.95,47.19,2827.0,214.33,0,3013.3,0
220,19,57.68,41.16,61.06,88.99,114.64,178.34,108.07,45.05,3054.0,274.52,1,4230.7,0
220,20,34.11,39.62,66.73,114.26,169.5,150.4,183.97,49.06,2469.0,253.63,1,3316.8,0
220,21,73.76,32.71,60.58,88.38,107.26,143.3,264.57,49.74,3104.0,244.14,3,2958.5,0
220,22,43.26,43.16,36.34,83.91,89.48,222.57,196.07,47.21,2580.0,228.29,0,1924.1,0
220,23,46.37,60.31,51.52,145.13,119.16,170.37,248.94,49.82,3038.0,280.06,0,4540.7,0
220,24,46.03,38.54,51.06,141.04,82.19,236.5,174.01,50.29,2529.0,256.37,1,4144.8,0
220,25,47.29,35.09,33.64,112.12,87.0,164.42,153.78,44.26,3259.0,273.2,2,5953.0,1
220,26,51.18,48.37,56.37,101.66,119.52,272.44,242.22,55.12,3012.0,205.91,1,5797.7,0
220,27,38.33,38.13,59.93,117.97,99.11,241.83,112.42,50.26,2853.0,275.4,2,4161.6,0
220,28,59.0,42.33,35.97,100.02,96.64,193.41,188.1,37.65,3540.0,242.36,0,3116.3,0
220,29,50.82,29.83,29.42,103.9,106.35,227.94,125.69,31.65,2625.0,291.2,1,4111.7,0
220,30,35.85,41.36,70.06,88.5,140.47,161.37,207.17,61.85,2772.0,250.23,0,3856.4,0
220,31,49.99,38.25,56.11,116.13,96.72,202.11,180.1,44.04,3193.0,248.83,0,4257.0,0
220,32,27.15,37.49,57.15,142.5,88.19,245.92,99.23,46.92,3459.0,252.0,2,3412.2,0
220,33,49.25,24.46,61.6,145.79,131.75,220.01,208.6,45.3,3318.0,273.64,3,4533.4,0
220,34,58.54,34.52,54.92,111.19,118.4,212.87,172.62,35.39,3486.0,248.2,1,4879.3,0
220,35,24.99,35.61,72.31,80.2,93.43,251.19,101.22,39.78,2890.0,244.99,1,4393.7,0
220,36,46.25,20.32,27.22,99.34,97.08,181.35,127.11,39.65,2787.0,293.67,0,4000.2,0
220,37,55.76,37.26,51.24,84.1,127.42,177.87,145.11,46.06,3478.0,256.58,1,4572.6,0
220,38,37.0,9.87,53.08,133.21,105.9,257.44,246.19,55.38,2740.0,258.34,2,3177.6,0
220,39,26.3,38.41,43.02,104.48,98.09,209.73,139.24,48.05,2922.0,238.38,4,3572.9,0
221,0,37.91,30.01,82.15,87.05,116.97,180.6,145.33,51.04,3169.0,239.67,1,3759.8,0
221,1,49.92,42.54,65.29,93.72,126.34,179.09,196.81,48.78,2684.0,236.13,5,3305.1,0
221,2,53.27,43.29,31.7,137.41,80.8,212.28,159.68,47.68,2744.0,296.65,2,2221.1,0
221,3,62.96,38.13,47.56,175.13,95.71,163.38,196.82,47.13,2861.0,255.88,3,4861.0,0
221,4,37.52,46.49,64.59,119.63,74.3,180.15,176.97,51.56,3206.0,228.62,3,3193.6,0
221,5,30.98,43.14,40.66,87.17,101.33,173.13,154.18,52.33,2655.0,267.11,2,2949.4,0
221,6,51.55,33.76,70.1,86.49,54.24,151.98,119.1,41.08,3091.0,272.94,0,4928.4,0
221,7,60.28,27.82,58.08,99.86,91.51,198.86,151.8,49.02,2648.0,233.48,4,4633.5,0
221,8,37.85,47.14,66.25,137.37,69.55,271.54,166.95,48.98,2934.0,281.41,4,3348.9,0
221,9,62.29,60.93,57.7,154.21,90.94,142.69,217.42,49.46,3530.0,226.26,2,4651.0,0
221,10,67.72,15.85,62.59,127.8,108.11,233.38,186.71,52.33,2545.0,243.72,5,4040.1,1
221,11,43.37,55.45,56.5,68.75,81.63,204.87,205.53,45.6,3158.0,214.89,3,3401.5,0
221,12,36.67,61.99,67.35,112.68,53.24,117.62,147.33,47.67,3682.0,244.24,2,5221.3,0
221,13,23.45,50.65,62.27,140.92,85.23,138.67,175.48,50.28,2692.0,244.77,1,4833.2,0
221,14,60.24,27.77,54.9,96.17,78.08,258.63,216.02,51.24,3331.0,282.2,2,4094.1,0
221,15,64.27,39.6,65.88,126.0,90.64,168.58,189.33,61.51,2957.0,226.78,1,3445.2,0
221,16,60.1,34.17,63.0,142.12,57.84,185.86,138.25,53.83,3249.0,263.85,2,2975.5,0
221,17,55.06,49.66,68.61,129.55,63.91,147.85,212.52,43.47,2798.0,239.63,2,3011.3,0
221,18,53.64,47.19,76.4,173.0,0.43,184.64,150.41,55.74,3182.0,228.88,3,2896.8,0
221,19,34.85,18.41,72.75,146.11,68.42,236.67,123.35,54.92,2560.0,260.64,3,2817.2,0
221,20,59.54,41.32,47.3,72.41,74.31,187.22,159.95,44.13,2654.0,241.77,4,4514.4,0
221,21,51.14,38.11,68.5,42.92,24.55,207.95,181.63,53.28,2599.0,230.46,0,2324.8,0
221,22,56.98,37.13,46.67,82.1,79.6,198.74,190.51,42.35,2897.0,297.55,2,3710.1,0
221,23,50.88,51.19,38.9,96.5,116.97,152.89,184.42,56.02,3077.0,249.47,2,3038.1,0
221,24,61.52,23.06,59.62,123.24,136.93,273.92,133.31,54.14,2691.0,270.54,2,2832.6,0
221,25,54.6,63.21,58.85,119.4,115.09,275.13,172.08,52.55,2945.0,236.5,2,3558.0,0
221,26,53.1,30.33,53.54,138.61,97.86,226.51,102.23,51.64,2875.0,269.75,1,2791.6,0
221,27,71.3,38.35,40.55,73.03,73.61,183.03,198.2,53.3,3073.0,282.77,3,3777.9,0
221,28,42.08,29.99,32.75,193.08,74.85,223.84,176.22,50.05,2955.0,263.7,2,4281.8,0
221,29,54.98,29.72,11.5,59.58,51.38,256.16,177.13,40.09,3106.0,279.62,0,3782.3,0
221,30,36.54,51.07,57.18,53.76,77.84,190.65,106.97,48.54,2585.0,225.51,1,3298.4,1
221,31,65.82,26.86,75.06,139.79,113.09,250.37,265.12,55.31,3078.0,255.41,1,3213.2,0
221,32,40.96,73.96,65.96,111.55,63.94,140.72,196.63,59.32,2415.0,279.97,1,4416.5,0
221,33,51.65,50.17,52.87,94.17,90.66,163.5,155.19,56.4,2585.0,259.83,1,4808.2,0
221,34,34.81,41.49,51.93,98.88,104.31,175.73,178.89,46.13,3083.0,295.46,1,3948.3,0
221,35,54.55,56.99,35.06,123.72,99.59,252.69,176.56,45.76,3285.0,287.07,3,4156.5,0
221,36,33.79,42.09,70.93,44.57,110.78,123.34,167.79,49.92,2680.0,262.9,1,3862.4,0
221,37,48.39,38.48,39.25,100.33,139.72,229.8,151.57,60.62,2340.0,263.58,2,4444.9,0
221,38,60.14,42.08,21.21,117.44,84.61,182.53,143.3,44.81,2472.0,267.05,0,2990.6,0
221,39,39.19,16.81,53.11,101.72,57.74,198.52,152.21,53.72,3226.0,252.09,1,4303.6,0
222,0,44.24,23.56,56.94,80.96,94.9,203.58,236.2,36.68,3223.0,281.54,0,4339.3,0
222,1,28.44,59.35,54.45,131.15,45.63,199.82,125.74,58.34,3048.0,269.08,1,3958.7,0
222,2,53.1,63.49,50.28,142.99,97.21,149.4,190.77,41.58,3011.0,241.44,0,2988.6,0
222,3,34.96,37.16,49.09,116.1,71.92,191.61,182.34,49.2,3333.0,268.91,1,3793.8,0
222,4,37.96,42.54,50.55,158.77,95.6,155.86,130.24,59.62,3052.0,238.99,3,3694.5,0
222,5,47.42,70.14,47.76,116.2,79.45,198.53,277.79,39.65,2287.0,233.38,1,4763.1,0
222,6,51.57,41.07,47.6,123.09,62.01,288.33,167.79,45.13,2666.0,255.49,2,3363.5,0
222,7,67.06,33.4,70.17,104.92,95.21,236.2,77.75,52.21,2660.0,255.18,5,4023.7,0
222,8,57.62,45.65,43.19,118.78,83.43,157.7,146.58,39.52,2616.0,225.18,1,3267.6,0
222,9,50.17,43.19,56.09,64.97,100.56,176.2,135.09,46.06,2708.0,212.21,2,2333.2,0
222,10,42.21,65.36,29.21,150.41,120.63,190.21,220.91,42.11,3051.0,242.44,1,3609.4,0
222,11,39.7,35.26,51.91,131.8,99.76,225.25,176.26,36.51,2879.0,271.59,1,3661.4,0
222,12,39.69,17.8,48.65,120.92,108.09,108.84,201.44,52.14,2925.0,239.64,2,4075.9,0
222,13,44.07,41.16,52.13,75.3,58.26,225.06,176.5,48.36,3216.0,252.48,3,4663.9,0
222,14,44.33,56.34,47.85,155.97,59.32,154.67,230.56,44.65,2955.0,219.81,5,3697.1,0
222,15,52.25,28.92,54.27,154.42,76.75,230.92,146.91,52.27,2540.0,262.41,0,3472.2,0
222,16,48.09,40.77,56.18,131.0,91.68,258.26,130.18,46.52,2957.0,266.76,1,3909.5,0
222,17,48.25,39.8,52.77,103.09,107.2,227.12,112.9,54.13,2949.0,255.36,2,4752.0,0
222,18,31.53,29.19,64.87,117.39,55.26,251.51,215.89,52.27,2847.0,273.87,4,2029.3,0
222,19,18.45,45.97,21.16,149.91,107.18,213.65,177.35,52.74,3250.0,225.92,1,3379.9,0
222,20,50.69,60.02,62.56,151.13,105.63,164.29,209.36,36.4,3297.0,246.43,2,4230.5,0
222,21,34.86,51.31,57.08,102.07,107.59,197.29,159.34,49.49,2829.0,244.3,3,3894.7,0
222,22,55.4,39.07,44.6,120.14,110.33,221.71,160.13,62.83,2602.0,250.22,1,4325.9,0
222,23,55.36,39.82,70.41,114.78,69.21,261.78,175.92,42.27,3492.0,267.78,0,2683.3,0
222,24,27.12,65.56,43.37,79.17,134.65,118.17,196.17,44.01,3387.0,246.74,1,3989.6,0
222,25,68.75,61.86,80.27,122.27,94.84,175.86,130.57,51.5,3080.0,261.74,3,2759.8,0
222,26,54.62,26.06,52.13,74.37,77.42,296.6,141.18,51.02,3038.0,244.38,1,5348.2,0
222,27,30.15,25.86,32.04,110.06,108.26,169.62,160.91,56.69,2800.0,268.41,2,3819.7,0
222,28,47.59,42.55,61.99,157.04,60.37,199.81,147.59,58.92,2860.0,280.24,1,2484.1,0
222,29,23.27,39.52,65.51,122.97,43.64,181.43,224.99,51.33,2845.0,235.39,1,3499.2,0
222,30,41.14,49.73,43.19,115.18,89.14,146.82,163.05,48.42,2958.0,277.9,2,3362.6,0
222,31,64.01,44.37,49.98,100.02,118.92,253.51,217.32,53.53,3048.0,225.72,0,4308.9,0
222,32,34.84,36.06,35.25,61.09,92.09,215.09,180.16,59.59,3185.0,264.89,2,4157.7,0
222,33,23.38,14.54,64.06,116.25,100.83,175.1,139.32,44.99,2872.0,227.19,0,3508.3,0
222,34,30.47,42.02,49.52,83.23,87.48,194.99,186.51,45.26,3192.0,245.4,1,3887.4,0
222,35,60.28,14.95,57.29,63.95,40.93,169.78,118.47,59.52,2744.0,247.38,0,3871.8,0
222,36,53.81,54.07,50.64,123.92,126.16,186.4,158.98,44.67,2661.0,262.94,0,3533.1,0
222,37,56.46,60.69,65.24,126.32,84.78,165.84,183.22,50.86,2418.0,270.57,0,4524.6,0
222,38,49.34,52.54,60.25,99.25,133.58,186.68,145.12,50.81,2684.0,230.22,2,3596.7,0
222,39,59.23,40.73,41.29,155.5,60.88,155.89,154.87,43.76,2777.0,268.12,4,3266.0,0
223,0,47.26,30.17,68.71,131.35,66.84,202.69,124.48,48.58,3247.0,246.42,0,5501.4,0
223,1,49.07,42.57,66.55,140.55,93.47,132.19,155.98,47.07,3294.0,284.26,1,4372.7,0
223,2,45.65,49.38,53.16,121.08,123.08,245.78,180.92,46.31,2731.0,246.67,0,4015.6,0
223,3,34.27,42.23,60.72,169.4,51.12,238.96,184.04,47.09,2398.0,224.1,4,2621.8,0
223,4,55.07,45.74,51.9,147.57,92.24,250.22,243.32,36.15,3186.0,267.45,2,4180.3,0
223,5,58.61,38.77,54.94,191.49,106.87,175.68,206.94,43.84,2828.0,232.54,1,4323.6,0
223,6,51.42,60.04,40.89,100.86,108.23,199.42,148.06,48.09,2338.0,273.9,0,2351.1,0
223,7,43.8,45.56,79.67,148.45,131.2,213.91,266.64,49.7,2555.0,222.52,0,3235.4,0
223,8,50.08,32.8,35.27,85.25,90.98,217.86,129.14,59.32,3130.0,261.83,1,4254.1,0
223,9,59.17,57.57,55.69,97.86,76.83,199.36,170.27,50.6,3487.0,260.93,4,3950.8,0
223,10,37.49,35.71,64.25,166.37,116.77,141.19,237.27,43.01,2822.0,227.81,2,3806.0,0
223,11,49.58,31.33,55.51,101.29,103.21,165.88,133.09,47.45,3341.0,219.27,0,4716.5,0
223,12,44.24,69.52,46.04,88.31,76.64,240.77,107.07,40.62,2813.0,222.38,3,3879.3,0
223,13,57.39,29.41,42.84,112.15,116.2,174.58,81.32,41.35,3138.0,228.74,2,4184.1,0
223,14,61.69,52.58,50.41,162.63,104.01,208.76,199.38,48.18,3156.0,258.88,0,5323.3,0
223,15,28.47,37.03,49.6,62.28,140.02,158.37,212.72,37.69,2872.0,246.91,3,4565.1,0
223,16,35.48,25.24,63.86,87.21,93.88,149.32,179.6,49.99,2883.0,215.89,1,5433.1,0
223,17,53.66,7.02,42.79,135.62,96.96,133.56,130.61,47.18,2915.0,213.63,0,3897.6,0
223,18,57.85,27.52,54.17,103.06,117.97,230.97,148.86,42.59,2651.0,265.83,1,4236.0,0
223,19,31.6,34.32,54.88,123.96,108.12,156.22,212.17,46.16,3155.0,244.44,2,3262.4,0
223,20,52.83,46.1,18.33,96.8,89.43,165.01,139.94,53.26,3234.0,237.32,1,4852.5,0
223,21,31.98,61.87,59.9,64.22,88.31,187.48,101.95,37.19,2886.0,273.2,1,4076.6,0
223,22,49.33,43.11,39.8,126.88,101.54,268.32,160.22,46.14,2562.0,219.83,0,5074.9,0
223,23,41.31,49.94,67.63,103.64,104.95,184.39,132.32,39.66,3160.0,272.35,3,3323.8,0
223,24,44.86,26.47,72.51,133.03,151.82,161.81,182.85,53.85,2303.0,260.14,5,4158.5,0
223,25,48.74,13.25,57.37,148.31,99.53,216.56,228.83,40.79,2903.0,232.65,0,3090.3,0
223,26,62.85,34.18,54.47,161.92,78.97,180.77,174.66,44.77,3339.0,234.44,0,4829.5,0
223,27,34.16,31.41,58.44,69.22,129.69,198.18,196.94,45.49,2904.0,259.03,0,5203.5,0
223,28,48.26,35.46,64.05,105.79,109.22,199.7,131.49,51.41,2696.0,304.03,4,2141.5,0
223,29,19.27,40.46,47.87,62.4,88.43,203.49,226.14,42.37,3272.0,273.64,4,3713.1,0
223,30,53.8,40.78,39.4,90.04,66.19,247.18,172.32,53.43,3379.0,229.72,2,4511.6,0
223,31,44.34,22.58,53.92,69.39,73.16,153.76,154.37,44.88,2360.0,239.73,0,4313.5,0
223,32,35.99,43.67,23.58,99.8,98.68,237.8,238.66,50.73,3459.0,296.38,2,3880.7,0
223,33,23.21,34.19,56.85,127.42,97.06,150.06,174.99,41.89,2594.0,290.52,1,4464.6,0
223,34,46.24,37.53,69.5,117.18,126.38,245.19,168.3,55.11,2547.0,271.69,1,5801.4,0
223,35,46.49,64.15,51.23,41.44,104.1,159.99,171.15,41.05,3396.0,264.92,2,4355.4,0
223,36,62.12,46.49,74.36,99.16,102.52,238.91,185.51,34.05,2858.0,235.5,1,4680.7,0
223,37,33.04,19.45,47.89,113.83,121.43,184.64,138.05,53.35,2641.0,278.73,2,4030.6,0
223,38,43.05,52.88,52.02,86.27,74.13,178.23,165.78,44.76,2909.0,232.45,2,4088.1,0
223,39,39.32,42.52,54.74,79.12,113.5,190.57,153.93,56.79,3086.0,234.3,1,4600.1,0
224,0,21.66,36.34,41.9,103.76,123.55,253.1,135.67,43.1,2897.0,270.53,1,3897.4,0
224,1,39.38,27.92,60.43,177.54,97.02,273.98,224.57,35.95,3092.0,217.78,0,3373.3,0
224,2,35.76,49.75,86.92,188.98,74.51,190.34,215.19,50.13,2744.0,277.79,3,3195.6,0
224,3,53.62,37.18,58.8,133.69,117.68,190.15,144.09,51.48,2802.0,236.2,4,2478.9,0
224,4,43.59,43.83,39.85,149.6,89.9,112.53,162.51,52.82,2654.0,229.05,2,4823.5,0
224,5,43.39,32.92,58.18,138.86,64.38,184.87,229.84,53.39,3188.0,208.43,2,4117.8,0
224,6,42.11,48.73,47.72,125.17,46.7,160.87,143.83,47.72,2584.0,272.84,3,4757.2,0
224,7,19.25,22.06,45.01,119.11,114.83,185.11,141.54,48.43,3173.0,254.16,2,3992.1,0
224,8,35.72,65.6,65.26,127.32,107.81,176.97,206.55,55.62,2946.0,249.86,2,4536.8,0
224,9,50.06,42.09,15.84,94.78,90.69,197.29,97.83,56.09,2580.0,269.75,0,4128.2,0
224,10,38.5,60.62,45.84,71.68,99.95,190.4,151.11,53.82,2706.0,241.86,1,3139.6,0
224,11,56.36,67.09,53.85,95.08,65.0,185.59,95.58,36.33,2747.0,252.26,1,3256.1,0
224,12,45.92,36.68,36.23,179.28,136.01,180.92,219.58,52.55,3183.0,245.61,0,2620.0,0
224,13,42.28,32.02,63.32,63.69,99.46,167.19,234.36,39.79,3332.0,281.72,1,4442.9,0
224,14,56.49,34.15,68.08,101.55,88.29,226.07,123.45,57.38,2817.0,268.38,2,4122.9,0
224,15,77.94,30.05,67.24,85.31,67.63,218.03,44.37,41.67,2586.0,269.02,3,4094.1,0
224,16,44.68,42.8,58.69,130.79,104.35,230.99,220.97,41.23,2965.0,271.02,2,3594.8,0
224,17,59.57,61.41,75.09,120.42,97.38,190.64,183.6,49.18,2840.0,230.52,3,2903.9,0
224,18,58.09,19.38,52.19,132.17,84.17,168.81,158.34,45.08,2489.0,255.87,2,3775.0,0
224,19,45.81,35.97,51.12,146.4,112.13,213.62,225.94,54.98,2711.0,244.74,2,3828.0,0
224,20,60.78,22.86,48.75,146.46,94.05,203.63,153.42,51.94,2888.0,250.23,2,4124.2,0
224,21,56.08,75.45,37.06,91.49,88.13,171.31,121.27,43.6,3353.0,239.59,3,3336.5,0
224,22,61.34,39.71,53.18,123.21,134.2,182.56,151.68,45.71,2981.0,238.53,2,3010.9,0
224,23,53.89,44.62,68.15,116.19,137.7,150.81,103.8,41.37,2963.0,273.82,2,3975.6,1
224,24,33.12,55.24,49.51,114.85,79.54,168.56,158.17,57.71,3341.0,246.26,3,4823.9,0
224,25,26.92,48.47,45.85,153.52,64.67,175.49,168.51,56.38,2655.0,253.05,4,5100.1,0
224,26,47.08,22.2,52.27,121.88,89.08,222.95,133.04,61.5,2995.0,230.82,3,2437.2,0
224,27,47.79,40.11,81.9,124.06,48.35,199.95,164.51,54.0,3018.0,266.23,4,2985.1,0
224,28,32.38,45.41,23.84,171.59,71.42,205.03,193.99,54.15,3045.0,255.36,2,3058.5,0
224,29,55.34,16.98,47.29,81.79,92.11,180.54,177.12,55.18,2896.0,247.62,3,3660.6,0
